Borrower_ID,Lender_final_count,LenderID_ordered_by_lending,Lender_Geo_Location,Lender_HomeTown
421654,185,frank558,,"Berlin, , Germany"
421654,185,ilya177,,"Hudson, FL, United States"
421654,185,mishcondereya612,,"London, London, United Kingdom"
421654,185,ralph824,,"T or C, NM, United States"
421654,185,markandconnie949,,"Wilton,, MN, United States"
421654,185,kenneth181,,", , "
421654,185,thomas911,,"Southfield, MI, United States"
421654,185,3tod,,"Fairland, Indiana, United States"
421654,185,andy759,,", , "
421654,185,kamos201,,", NJ, United States"
421654,185,fundsforthefutur,,"Cherry Hill, NJ, United States"
421654,185,diana550,,"Clayton, CA, United States"
421654,185,mra,,"Lafayette, LA, United States"
421654,185,john236,,"Fayetteville, AR, United States"
421654,185,nathaniel577,,"to say, NY, United States"
421654,185,jessegros,,"San Francisco, CA, United States"
421654,185,alice595,,"Kaneohe, HI, United States"
421654,185,robert667,,"Tumbling Shoals, AR, United States"
421654,185,susan5690917,,"McKeesport, PA, United States"
421654,185,fatima828,,"New York, New York, United States"
421654,185,eric862,,"Lowell, IN, United States"
421654,185,lisa768,,"Appleton, WI, United States"
421654,185,severin,,"Oslo, , Norway"
421654,185,maria7458839,,", California, United States"
421654,185,michikoandangelo463,,", , "
421654,185,jerry732,,"Honolulu, HI, United States"
421654,185,bennett543,,"Westwood, MA, United States"
421654,185,mark607,,"Overland Park, Kansas, United States"
421654,185,barbara186,,"New York,, NY, United States"
421654,185,nancy3496724,,"Golden, CO, United States"
421654,185,elenor291,,"Woodside, NY, United States"
421654,185,roberto134,,"Seattle, WA, United States"
421654,185,omnidan,,"Boulder, CO, United States"
421654,185,sherry673,,"Clark Fork, ID, United States"
421654,185,gerhard954,,"San Francisco, CA, United States"
421654,185,sid380,,", , "
421654,185,anita546,,"Wildomar, CA, United States"
421654,185,robertlitzk,,"NYC, New York, United States"
421654,185,jimandmaggi,,"Tacoma, WA, United States"
421654,185,jimandjoanne497,,", , "
421654,185,mary425,,"Collierville, TN, United States"
421654,185,joshua968,,"Kansas City, KS, United States"
421654,185,kanan793,,"mountain view, CA, United States"
421654,185,jason610,,"Cambridge, MA, United States"
421654,185,liliana695,,", , "
421654,185,davidandlinda741,,"Alexandria, VA, United States"
421654,185,sapientsag,,", , "
421654,185,daveandjan901,,"Jonesboro, AR, United States"
421654,185,bruce378,,", California, United States"
421654,185,delano966,,"Lakeville, MN, United States"
421654,185,tracy353,,"Woodruff, South Carolina, United States"
421654,185,athena460,,", , "
421654,185,arulprasa,,"Singapore, Singapore, Singapore"
421654,185,kyle230,,"Vista, CA, United States"
421654,185,eric125,,"Littleton, CO, United States"
421654,185,nina507,,", , United States"
421654,185,amy615,,"Metairie, LA, United States"
421654,185,roderick701,,"Brasted, Kent, United Kingdom"
421654,185,chris732,,", , "
421654,185,jeff953,,"Bell Gardens, CA, United States"
421654,185,meredith938,,"San Francisco, CA, United States"
421654,185,menumani,,"Auckland, , New Zealand"
421654,185,carol604,,"Brampton, Ontario, Canada"
421654,185,sara111,,"brooklyn, NY, United States"
421654,185,giandomenicodemartin,,"rivarolo canavese, Torino, Italy"
421654,185,chip120,,"East Peoria, IL, United States"
421654,185,lindsayandbrad733,,"Calgary, Alberta, Canada"
421654,185,charles838,,"San Anselmo, California, United States"
421654,185,mark931,,", , United States"
421654,185,dave274,,"Omaha, NE, United States"
421654,185,karen126,,", , "
421654,185,james588,,"Seattle, WA, United States"
421654,185,judy587,,"huntington beach, CA, United States"
421654,185,richard6357992,,", , "
421654,185,alicia118,,"Ventura, CA, United States"
421654,185,grzegorz827,,", , Poland"
421654,185,debra918,,"Lynnwood, WA, United States"
421654,185,ellen8959488,,", , "
421654,185,john378,,"Scottsdale, AZ, United States"
421654,185,hrostosk,,"New York, NY, United States"
421654,185,eddie155,,"Honolulu, Hawaii, United States"
421654,185,doug818,,"san jose, CA, United States"
421654,185,thenugentfamily588,,"Alpharetta, GA, United States"
421654,185,iekeliene490,,", , Netherlands"
421654,185,adrianp,,"WILTON MANORS, FL, United States"
421654,185,fergus312,,", , "
421654,185,dorothy932,,", , "
421654,185,leslie937,,"Woodside, CA, United States"
421654,185,elizabeth880,,"Kaneohe, HI, United States"
421654,185,nathan534,,", , "
421654,185,markus261,,"Bad Reichenhall, Bavaria, Germany"
421654,185,dangst,,"Sydney, NSW, Australia"
421654,185,brian407,,"Mount Vernon, WA, United States"
421654,185,peter365,,"westcliff on sea, Essex, United Kingdom"
421654,185,ross706,,", , "
421654,185,eivor974,,"Sacramento, CA, United States"
421654,185,chris5674586,,"alameda, CA, United States"
421654,185,zach775,,"New York, NY, United States"
421654,185,don231,,"Mill Valley, CA, United States"
421654,185,elena434,,"McAllen, TX, United States"
421654,185,cameron681,,", , "
421654,185,renzog830,,"New York, NY, United States"
421654,185,jun790,,"San Ramon, CA, United States"
421654,185,mikeduran,,"Columbus, OH, United States"
421654,185,tkkid,,"Los Angeles, CA, United States"
421654,185,TopperDE,,"Oberasbach, Bavaria, Germany"
421654,185,gary278,,"Long Beach, CA, United States"
421654,185,michael7331644,,", , "
421654,185,ferdi308,,"Pleasant Hill, CA, United States"
421654,185,erik564,,"Mesa, AZ, United States"
421654,185,brian9839599,,"Innes Park, Queensland, Australia"
421654,185,erik328,,"Asheville, NC, United States"
421654,185,dcarrer,,"herencia, Ciudad Real, Spain"
421654,185,ittikorn269,,"Bangkok, Krung Thep, Thailand"
421654,185,dani125,,"Sherwood, OR, United States"
421654,185,dan830,,"Rohnert Park, CA, United States"
421654,185,jon505,,", , "
421654,185,miha730,,"Ljubljana, , Slovenia"
421654,185,madeline994,,", , "
421654,185,michael768,,"London, London, United Kingdom"
421654,185,larryandhelen855,,"Burraga, NSW, Australia"
421654,185,warren398,,", , "
421654,185,heike250,,", , "
421654,185,ogdr,,"Los Angeles, CA, United States"
421830,34,joe938,,"Aloha, OR, United States"
421830,34,christopher517,,"San Jose, California, United States"
421830,34,laura676,,"Midland, MI, United States"
421830,34,ray151,,"Glassboro, NJ, United States"
421830,34,maurizio234,,", , United States"
421830,34,david3857311,,"Jacksonville, FL, United States"
421830,34,caroline514,,"Greensborough, Victoria, Australia"
421830,34,trolltech446,,"Oslo, , Norway"
421830,34,brinkma,,"Farmington Hills, Michigan, United States"
421830,34,alexa200,,", , "
421830,34,yip,,"San Francisco, CA, United States"
421830,34,tor814,,"Oslo, , Norway"
421830,34,michael1234,,", , Germany"
421830,34,dennis,,"Middletown, CT, United States"
421830,34,damian724,,"Edinburgh, Eh11 4JQ, Poland"
421830,34,daniel110,,"Chantilly, VA, United States"
421830,34,roland298,,"Erding, Muenchen, Germany"
421830,34,davidavi,,"Cologne, , Germany"
421830,34,chris228,,"Oklahoma City, OK, United States"
421830,34,gmc,,"Bristol, , United Kingdom"
421830,34,ruth337,,"Mumbles, Swansea, Wales, United Kingdom"
421830,34,jonathan278,,"Calgary, Alberta, Canada"
421830,34,paul424,,"Montfoort, , Netherlands"
421830,34,provison812,,"Utrecht, , Netherlands"
421830,34,tom756,,"New Hampton, NH, United States"
421830,34,mats232,,"Esbo, Finland, Finland"
421830,34,samir738,,"Houston, TX, United States"
421830,34,janandjoh,,"http:\\\/\\\/kivafriends.org, Calgary, Canada, "
421830,34,josephandjenn,,"Voss, , Norway"
421830,34,elle674,,"Avoca Beach, NSW, Australia"
421830,34,iphonebutike,,"Kalmar, Sm\\u00e5land, Sweden"
421830,34,lucinda360,,"Brisbane, Queensland, Australia"
421830,34,ferdinand227,,", CA, United States"
421830,34,ali149,,"Katy, TX, United States"
422414,134,lynn102,,"Nisswa, MN, United States"
422414,134,chipinforchang,,"Woodland Hills, CA, United States"
422414,134,benlisa865,,"Grand Rapids, MI, United States"
422414,134,bob473,,"Dallas, , United States"
422414,134,k222,,"Seabrook, NH, United States"
422414,134,ashley670,,"Byron Center, MI, United States"
422414,134,kylecalvincampbel,,"Grand Rapids, Michigan, United States"
422414,134,nate607,,"Rohnert Park, Northern California, United States"
422414,134,nancy731,,"http:\\\/\\\/KivaFriends.org, TN, United States"
422414,134,shirley190,,"Houston, Texas, United States"
422414,134,loreen338,,"BATTLE CREEK, MI, United States"
422414,134,jayandriazac,,"Omaha, NE, United States"
422414,134,roozbeh504,,"College Station, TX, United States"
422414,134,bento,,", Queensland, , Australia"
422414,134,judy349,,"Newtown, PA, United States"
422414,134,marian298,,"Melbourne, , Australia"
422414,134,dianne454,,", , "
422414,134,gmc,,"Bristol, , United Kingdom"
422414,134,judith400,,"Maple Grove, MN, United States"
422414,134,baron5,,"Tucson, Arizona, United States"
422414,134,ruth337,,"Mumbles, Swansea, Wales, United Kingdom"
422414,134,vernon422,,"London, London, United Kingdom"
422414,134,gavinjorda,,"London, , United Kingdom"
422414,134,su,,"Bad Saulgau, , Germany"
422414,134,susan1778560,,"Eugene, Oregon, United States"
422414,134,barrie732,,"Barrie, Ontario, Canada"
422414,134,andrew841,,"Bulls, , New Zealand"
422414,134,robert7941498,,", , "
422414,134,peter450,,"Pettendorf, , Germany"
422414,134,Y342,,"Atlanta, Georgia, United States"
422414,134,trolltech446,,"Oslo, , Norway"
422414,134,rebecca349,,"lexington, MA, United States"
422414,134,denise869,,"Golf, IL, United States"
422414,134,nolan335,,"Shreveport, Louisiana, United States"
422414,134,pascal416,,", , Switzerland"
422414,134,berline,,"Berlin, , Germany"
422414,134,ronald874,,"Andover, Minnesota, United States"
422414,134,lauren990,,", , "
422414,134,tom555,,", Massachusetts, United States"
422414,134,bret867,,"Hollywood, California, United States"
422414,134,laurence535,,"Antibes, , France"
422414,134,oddbjorn238,,"4365  NARBO, , Norway"
422414,134,tim432,,"Brooklyn, NY, United States"
422414,134,lena997,,"Ciudad del Amor , Tierra de la Paz, "
422414,134,howard416,,"Vence, , France"
422414,134,shree805,,"LOTUS Team, Bay Area, CA, United States"
422414,134,highgrovechurc,,"Sea Mills, Bristol, United Kingdom"
422414,134,chris1278661,,"St Louis, Missouri, United States"
422414,134,annica521,,"Lindome, Gothenburg, Sweden"
422414,134,lars514,,", , United States"
422414,134,rodne,,"Washington, DC, United States"
422414,134,robert613,,"San Diego, CA, United States"
422414,134,dwlgb243,,", , Hungary"
422414,134,zetaupsilonbap463,,"Houston, TX, United States"
422414,134,nancy951,,"Montreal, Quebec, Canada"
422414,134,sabina583,,", , Finland"
422414,134,nayana894,,", , "
422414,134,colin648,,"Halifax, Nova Scotia, Canada"
422414,134,jennifer468,,"Sonoma, California, United States"
422414,134,nelson773,,"Nice, , France"
422414,134,amir721,,"Austin, TX, United States"
422414,134,jan442,,"Ceske Budejovice, CZ, Czech Republic"
422414,134,ryan719,,"yakima, WA, United States"
422414,134,heather2436318,,", , "
422414,134,duncan441,,"Wimbledon, London, United Kingdom"
422414,134,memeluk,,"Louisville, TN, United States"
422414,134,ki369,,", , United States"
422414,134,monaandrandy900,,"Prairieville, LA, United States"
422414,134,korbi612,,"Munich, , Germany"
422414,134,martin840,,", , Germany"
422414,134,abdullah102,,"Montreal, QC, Canada"
422414,134,francesco628,,"Milan, , Italy"
422414,134,wei,38.048900604248 -84.4998016357422,"Lexington, Kentucky, United States"
422414,134,pimenhannie177,,", , Netherlands"
422414,134,fran306,,", , "
422414,134,larry624,,", , "
422414,134,michael489,,"orlando, FL, United States"
422414,134,carolien962,,"utrecht, , Netherlands"
422414,134,stella512,,"Floyd, Virginia, United States"
422414,134,wongacom339,,"London, London, United Kingdom"
422414,134,roberta374,,"richmond, CA, United States"
422414,134,jeffkelly968,,"Fort Wayne, Indiana, United States"
422414,134,etienne269,,", , "
422414,134,aiellogianluc,,"Cinisello Balsamo, Milano, Italy"
422414,134,ing,,"K\\u00f6ln, , Germany"
422414,134,lauraann526,,"San Francisco, CA, United States"
422414,134,gilberto204,,"Sovicille, Siena, Italy"
422414,134,jane497,,"Fernandina Beach, FL, United States"
422414,134,fabian195,,", , "
422414,134,kjellrun211,,"St. John\\, Newfoundland, Canada"
422414,134,paolo171,,"torino, Torino, Italy"
422414,134,jeff430,,", , "
422414,134,jimandpenny150,,"Kitchener, Ontario, Canada"
422414,134,robertbarne,,"Watford, Herts, United Kingdom"
422414,134,william461,,"Mt Kisco, NY, United States"
422414,134,sean696,,"Somerville, MA, United States"
422414,134,tonzijlstr,,"Enschede, , Netherlands"
422414,134,han737,,"Haarlem, , Netherlands"
422414,134,michael694,,", , "
422414,134,craig217,,"Winnipeg, Manitoba, Canada"
422414,134,maryk918,,"Rockford, IL, United States"
422414,134,hagai203,,"Negba, Israel, Israel"
422414,134,lee651,,"new york, NY, United States"
422414,134,yuyum,,"New York, NY, United States"
422414,134,kenandsherri171,,"New York, NY, United States"
422414,134,richard308,,"Lexington, MA, United States"
422414,134,leonard824,,"Toronto, Ontario, Canada"
422414,134,larry523,,"Coleman, Alberta, Canada"
422414,134,percy307,,"Toronto, Ontario, Canada"
422414,134,debra475,,"Canberra, , Australia"
422414,134,lacey108,,"Topeka, KS, United States"
422414,134,josephmthoma,,"Washington, D.C., United States"
422414,134,maryanandbill566,,"Bear, DE, United States"
422414,134,luisa802,,", , Germany"
422414,134,megan588,,"Chester, Maryland, United States"
422414,134,jason326,,"Melbourne, Victoria, Australia"
422414,134,kevin987,,"Georgetown, MA, United States"
422414,134,maia669,,", Minnesota, United States"
422414,134,markandlibertad764,,"Winter Park, FL, United States"
422414,134,hayden902,,"Portland, OR, United States"
422414,134,ankur370,,"Glenview, IL, United States"
422414,134,judy710,,", , "
422414,134,dave325,,"Steamboat Springs, CO, United States"
422414,134,jill386,,", , "
422414,134,mary836,,"Richmond Hill, Ontario, Canada"
422414,134,stephan367,,"Mainz, Rheinland-Pfalz, Germany"
422414,134,hamed355,,"Stockholm, , Sweden"
422414,134,ilona870,,", , United States"
422414,134,mary382,,"Crystal Lake, IL, United States"
422414,134,jason813,,", , "
422414,134,martin403,,"Catonsville, MD, United States"
422414,134,yoni318,,"KIRYAT-UNO, ISRAEL, Israel"
422414,134,alair208,,"Washington, NY, United States"
422414,134,patrick336,,", Pennsylvania, United States"
422427,9,deborah5,,", , United States"
422427,9,jean530,,"Aurora, Colorado, United States"
422427,9,jesse443,,", , "
422427,9,stafford669,,", , "
422427,9,sandra905,,"New York, NY, United States"
422427,9,gary949,,"Carlsbad, CA, United States"
422427,9,joan500,,"Kensington, MD, United States"
422427,9,fiona121,,"Neutral Bay, New South Wales, Australia"
422427,9,mariko923,,"Honolulu, HI, United States"
419567,7,karol,,"issaquah, WA, United States"
419567,7,stephen284,,"Lindon, Utah, "
419567,7,don611,,"Waxhaw, NC, United States"
419567,7,shree805,,"LOTUS Team, Bay Area, CA, United States"
419567,7,david2238349,,"The Woodlands, TX, United States"
419567,7,james146,,"Baden, PA, United States"
419567,7,margaret129,,"dudley, MA, United States"
423579,170,idalina876,,"Newington, CT, United States"
423579,170,gooddogg,,"Front Porch , , "
423579,170,bonnieandsteve722,,"Almont, Michigan, United States"
423579,170,debby900,,", Ohio, United States"
423579,170,eloi290,,"Ottawa, Ontario, Canada"
423579,170,dukedelae,,"Thousand Oaks, CA, United States"
423579,170,david768,,"San Jose, CA, United States"
423579,170,justin482,,", , "
423579,170,daniel486,,"solna, stockholm, Sweden"
423579,170,TerreCie,,"Baie-Saint-Paul, Quebec, Canada"
423579,170,kuna,,"New York, New York, United States"
423579,170,susan4036415,,"Lithia, Fl, United States"
423579,170,brettandwendy160,,"NEWBOROUGH, Victoria, Australia"
423579,170,szucheng256,,"\\u5e03\\u65bd\\u611b\\u8a9e, \\u5229\\u884c\\u540c\\u4e8b, Taiwan"
423579,170,hoskins593,,"Vancouver, WA, United States"
423579,170,todd998,,"Los Angeles, CA, United States"
423579,170,robfit,,"Dublin, Leinster, Ireland"
423579,170,russ612,,"Duluth, GA, United States"
423579,170,elizabeth477,,"Miami, FL, United States"
